kab_kota,tahun,Intercept,X1_Produksi_Perikanan_Tangkap_Laut,X5_Persentase_Penduduk_Miskin,X8_PDRB_per_Kapita_ADHB,X12_Kepadatan_Penduduk,X13a_Jumlah_Pelabuhan_Utama,X13b_Kunjungan_Kapal_Tahunan,X13c_Jarak_ke_Pelabuhan_Induk,X17_TPT,X20_RT_Akses_Sanitasi_Layak,X27_Volume_Wacana_Digital,X9_Pangsa_Pengeluaran_Pangan,local_R2,local_condition_number
Maluku Tengah,2025,31.069146626415332,0.852970524099153,-0.589905175589406,-2.240058229887414,-0.3976324801899731,-0.30717917620942004,-1.666068154915879,0.44532512683937364,-0.6369454227391592,0.347003004741824,-0.2617452233275953,0.5041929714521154,0.6455251441296476,9.315700887630298
Maluku Tenggara,2020,32.02586185223254,1.2593072606164788,-0.7198098167751085,-4.612090204156363,0.05380818392789247,0.4084149249799394,-4.437245983479189,-0.3495301398548553,1.043450906207908,-0.4976047109228884,-1.8932775547107974,2.4401343658529964,0.5961802874345926,12.345674619660262
Maluku Tenggara,2021,31.376331798904673,0.8722370449206568,0.244018117097282,-3.5969066005425123,-2.2382616740899928,-0.23836291054585296,-2.2758748874354926,-0.839558708877825,1.1844683654646726,-1.369137010947532,-1.0391811133860314,1.9184299966734575,0.584676331550579,13.854110467337861
Maluku Tenggara,2022,31.357650868131376,0.5466447196225599,0.6565562908942706,-3.0865919886541193,-3.368602604464787,-0.7971265916747972,-0.10917381190691222,-0.97198879807698,0.9629948311183419,-1.3745129270761915,-0.5490385895949872,1.3336894076601418,0.5483437120013912,13.971647544532516
Maluku Tenggara,2023,31.580348737378888,0.2494673647008242,0.7413472876920695,-2.9457153244874252,-3.109384895966712,-1.063929478953396,1.4479501782463449,-0.7877483828786493,0.3326858603602929,-0.30405125998208016,-0.31236103797233816,0.8056103196796731,0.5231909347733082,13.849213852799927
Maluku Tenggara,2024,31.277370682919567,0.13878308989673693,0.4790439336142951,-2.322236091386608,-2.425938851198216,-0.6168296623136726,0.32966862754960014,-0.46188228903976336,0.11929830621169857,0.03037025265311666,-0.23218422596290345,0.3919708090440337,0.5465103640438009,10.828712249886435
Maluku Tenggara,2025,31.022213747682724,0.24307290871205472,0.11271524911912367,-2.155744927230445,-1.6504944068407745,-0.3289797718863843,-0.791621404107832,-0.19692485238536106,-0.0705862783095319,0.209793265667243,-0.2598655727697756,0.32043781808472227,0.5951329863673213,9.089645141185281
Pulau Morotai,2020,34.50572217722119,0.33552832783655046,1.393343413309622,-3.985441004427487,-0.03200633299456307,0.8659012098755619,-2.0015273609819624,2.503131015708035,-0.11646953780497525,-0.6149179395927185,-1.5146797634742735,0.7889736000923638,0.6412119777245844,9.717169591980634
Pulau Morotai,2021,34.92392483422227,0.7178791147527774,2.301409740712156,-3.6131514396930062,-0.6888312026136012,-0.040987494211817764,-0.6002183077009422,3.40124704941031,-0.7170209876561903,-1.0790505637029482,-0.6986316844985735,-0.1597965167319511,0.6400428227013452,11.360442865405899
Pulau Morotai,2022,34.91054328737005,1.763569449794255,3.1124486260650355,-3.113156915063012,-1.0300511384071347,-1.8551506080144855,0.8040961247492255,3.982013657035404,-1.8573783115653884,-1.6697952616801446,0.6098078745089552,-0.8306856753932504,0.6438319102701736,12.713521796501142
Pulau Morotai,2023,33.823991572589044,1.920726706541331,3.018049118305883,-2.2808911640777083,-1.3061223158795876,-2.7548282874785377,1.504164159983586,3.163998059169749,-2.7525014119679714,-1.7286731706966971,2.3077967238172983,-0.18430527604055558,0.6535040908640022,13.403622218724635
Pulau Morotai,2024,32.9135219301314,1.4322817688464957,2.53188104637084,-1.8914167095355947,-1.617932785750559,-2.475502206115188,1.4648257963080065,2.354250874021462,-2.931259709808485,-1.419310553385002,2.965210077799745,0.3577175478571093,0.6706345014600248,13.437492976777209
Pulau Morotai,2025,32.11980395111014,0.7392631746456002,1.979182716518003,-1.7561408761286095,-1.5823068738001425,-1.7891988739295488,0.9862602324799579,1.4916343365115798,-2.714052051493314,-1.0577865292555417,2.771865978295046,0.6690849054346983,0.6888085982550161,13.01624258529913
Pulau Taliabu,2020,33.85231432567971,2.0645952310231652,-0.5467599242684846,-4.504317074228507,1.655114255820068,-0.47339037948426826,-4.218573125924077,2.092066109939431,1.4191355851026022,0.4147713950945135,-3.2863984349153785,2.1301915035539123,0.6613278764419424,9.924204817108851
Pulau Taliabu,2021,34.59012546745226,2.6904581137937136,0.5686483703862849,-4.265982217959077,1.0928093325234263,-1.843010877730449,-2.46778120268555,3.3443174578049293,1.1045760123995536,0.061104401636442936,-2.7560502094783694,1.3305347355040311,0.6695634473909877,12.427435126387012
Pulau Taliabu,2022,34.777833910170365,2.9029110801171862,1.0878946786778667,-4.022780302329623,0.25114864349094645,-2.3945014621617946,-1.1912058759246835,4.4494822328000305,0.5800888275183411,-0.016606187358347527,-1.9032962938536941,0.296464436554509,0.6814063212969093,13.137519555823955
Pulau Taliabu,2023,33.9984063801263,3.177482840448683,0.8528567075867552,-3.0947437831703537,-0.5414079703661842,-2.8094187175894523,-0.4268126812259595,4.374681099119021,-0.603615446427349,-0.05620392950773599,-0.16788904553577608,-0.30942283288372946,0.6776009087835333,14.641309134787862
Pulau Taliabu,2024,33.09558076524525,3.065316190844609,0.8814239485505224,-2.3551773943563945,-0.9152333309433252,-3.2412423521761964,0.15068883886282802,3.4531919083958926,-1.7896888155502355,-0.2155269530024258,1.393550097453447,0.06525188292870276,0.6722270648837848,15.731945375522548
Pulau Taliabu,2025,32.11139263263649,2.194535750005682,0.10258428722209478,-2.2324509798886054,-0.5775621696588447,-2.1457937790096837,-0.6384721876475983,2.1783953433835475,-1.7075928619520777,-0.014714123664201578,0.9371475004768435,0.2741061438054466,0.664061019105586,13.436095713654632
Seram Bagian Barat,2020,32.95460287937245,1.7017102476700205,-1.6768917678239934,-4.749447247596734,2.0704858644935284,0.744092487468864,-6.123104037944085,0.9933765825441263,1.4524220148497515,0.6889597944638186,-3.2209904234392424,2.8271284617654424,0.6523757553388034,9.143734961814411
Seram Bagian Barat,2021,32.81618001944687,1.7358450889783363,-1.8522756902774333,-4.529490239935113,1.9248247930478166,0.7266229407570043,-5.971699920225995,1.263814145380947,1.822770339205447,0.9775804762613233,-3.4369350153225686,2.6622875998641735,0.6511582285175743,9.85271743841573
Seram Bagian Barat,2022,32.59143489890378,2.024308192732134,-2.0781370514919617,-4.2400512367524845,1.1364037225074421,0.2885426499287553,-4.792312539280123,1.8176301633360523,1.9391083276930865,1.3015455482854528,-3.302699446118066,1.6482492373970548,0.6349633306431698,12.59343913360811
Seram Bagian Barat,2023,32.08641110522666,2.4577375585351575,-1.5772129370048882,-3.528463601740948,0.0932611062630827,-0.6690140816954313,-2.6983263437977008,2.042066362540928,-0.11136292808255543,0.7991382134791742,-1.1805160734259879,0.24011843493604523,0.6446657108406995,13.825446587272175
Seram Bagian Barat,2024,31.453111026760798,1.5822302310454637,-0.8965354859150598,-2.5174632884527104,-0.23753292041102947,-0.6210715172789536,-1.8229888678393062,1.091274418631206,-0.8465270259193869,0.3945147431224987,-0.22888524746020678,0.36063958817795494,0.6424496643753423,10.985498841051482
Seram Bagian Barat,2025,31.163828379698238,1.0703608762427583,-0.723280098449472,-2.2712094361802544,-0.28226190154902264,-0.48041765618705523,-1.7232790726396656,0.6746947413300632,-0.8024679824717585,0.3932665204240729,-0.19611731009727318,0.4800614276961799,0.6497581147693723,9.785543347792876
Seram Bagian Timur,2020,32.6081606081517,1.4883109526014968,-1.4033759020034526,-4.5276940537923585,1.6272898127593756,0.8214097546071334,-5.678607527235061,0.4600484627900764,1.1594410171423404,0.3544943791128611,-2.6725635631026603,2.788293230615788,0.6269395849934016,9.486974756132636
Seram Bagian Timur,2021,32.20220157406831,1.3579148464616209,-1.2210540317177625,-4.102223981689876,1.064761053002605,0.7735028271331565,-5.040476611936604,0.31914635942740605,1.2610341682371287,0.4272725006110469,-2.42404938493647,2.6173214132877485,0.6168493270395206,10.451105652424515
Seram Bagian Timur,2022,31.383420787484816,0.96404572315266,-0.5319114777051277,-3.4252120285689367,-0.5321480732496651,0.45497764694751597,-2.801017524329739,-0.17259177274899076,1.1362187639529702,0.5353207311960102,-1.628509438601442,1.8265548882954443,0.6118835983642981,12.79907305011627
Seram Bagian Timur,2023,31.149983212876872,0.8814068103684084,-0.5897993459621078,-3.19493647385846,-0.8688017389715843,0.31643708251693387,-1.8098175041474809,0.03190791711001917,0.24992972263068317,0.24985426057440652,-1.0067410376533812,0.503315063524373,0.6139235025578564,12.073255117767557
Seram Bagian Timur,2024,31.075629850700047,0.6938409094224582,-0.3754609984076809,-2.38680013057765,-0.7724901971255349,0.0027097217165481524,-1.5067605483335575,0.15478962880280278,-0.2500368486258055,0.1794320714947144,-0.44029246292167923,0.4514154963059407,0.6224693448282891,9.594189953716416
Seram Bagian Timur,2025,30.994733844241026,0.6427214196732842,-0.38388587648509853,-2.204829784593729,-0.5910752918985218,-0.18009755158215945,-1.5363863261954465,0.21704949538715712,-0.4598140236916691,0.28786845118839,-0.30659452082611605,0.49829944910097845,0.6401925464997361,8.935948128482792
